,SPEECH,SHOPKEEPER,SPATIAL_STATE,CLUSTER_ID,TYPICAL_VECTOR,INTRACLUSTER_DISTANCE,TSS,IS_BAD_CLUSTER
3133,yes it has 61 autofocus points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
4425,that one has 61 autofocus points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
3618,this one has 61 autofocus points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
4456,this one has 61 autofocus points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
3391,this one has 61 autofocus points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
3079,it has 61 autofocus points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
3855,This one has 61 points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
3113,It has 61 autofocus points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
4771,61,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
3041,it has a 61 different autofocus points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
3811,The Sony has more autofocus points it has 179 autofocus points while the Canon camera has 61 autofocus points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
3775,This one has 61 autofocus points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
3434,it has 61 autofocus points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
4594,This one has 61 points,PASSIVE,PRESENT_X;CANON,30;PRESENT_X;CANON,-,0.60141934226275839,,-
3167,"There are no automatic settings for this camera, everything is manually set",PASSIVE,PRESENT_X;CANON,310;PRESENT_X;CANON,*,0.52775847911834717,,-
2151,this is a top end camera it has every automatic mode every manual mode can I ask what sort of pictures you want to take,PROACTIVE,PRESENT_X;CANON,310;PRESENT_X;CANON,-,0.52775847911834717,,-
946,and it only costs $550 so it is a quarter of the price,PROACTIVE,PRESENT_X;SONY,311;PRESENT_X;SONY,-,0.40547413378953934,,-
906,"this is only $550, so it's a quarter to a fifth of price of a high-end professional camera",PROACTIVE,PRESENT_X;SONY,311;PRESENT_X;SONY,*,0.40547413378953934,,-
1541,"Even with a standard lens it only weighs half a kilo, it's designed for people who want to travel and get great travel pictures, and a to be able to do that it comes to the price is $550 but that's a quarter of the price of the other professional camera",PROACTIVE,PRESENT_X;SONY,311;PRESENT_X;SONY,-,0.40547413378953934,,-
1798,"this camera is designed to take pictures almost as good as that camera at one quarter of the price, pick it up and take a few pictures if you like",PROACTIVE,PRESENT_X;SONY,311;PRESENT_X;SONY,-,0.40547413378953934,,-
595,the shutter speed goes up to 1000 to the second but it can go as low as 30 seconds so you got some creative control and different effects,PROACTIVE,PRESENT_X;SONY,312;PRESENT_X;SONY,-,0.31265716751416522,,-
715,"it's only $550 and for that you get an ISO of 3200, and a slow shutter speed of 30 seconds",PROACTIVE,PRESENT_X;SONY,312;PRESENT_X;SONY,-,0.31265716751416522,,-
1978,The iso is 3200 with a shutter speed of 30 seconds so depending on your creative effects you can shoot up to mid evening quite well,PROACTIVE,PRESENT_X;SONY,312;PRESENT_X;SONY,-,0.31265716751416522,,-
1711,"this is a got a very sensitive sensors, it's around 3200 ISO which were the 30 second shutter speed gives you a lot of creative control but just not as much as a camera that cost four times more",PROACTIVE,PRESENT_X;SONY,312;PRESENT_X;SONY,-,0.31265716751416522,,-
1515,"Sure all the main settings like shutter speed, iso, and iris can be manually set, so you got a lot of creative control, the main limit is shutter speed won't go past 30 seconds so if you want to keep the shutter open for an hour, or a day, or a week, you don't have that option, that's the kind of comprise, but the picture quality is excellent and you can do a lot of artistic photography with this",PROACTIVE,PRESENT_X;SONY,312;PRESENT_X;SONY,-,0.31265716751416522,,-
152,this is an excellent camera in the evening time it can go up to 3200 ISO and have a 30 second shutter speed,PROACTIVE,PRESENT_X;SONY,312;PRESENT_X;SONY,*,0.31265716751416522,,-
255,yes we do we have a camera that takes excellent travel pictures and has full manual control,PROACTIVE,PRESENT_X;SONY,313;PRESENT_X;SONY,-,0.5764802098274231,,-
1617,"over here we have a camera that has a lot of creative control, its design for travel photography, so a lot of the things like a bulb setting are not included in this camera, but it still got a lot of manual control, a lot of artistic control, it's a great camera to teach you the concept and get a great picture as well",PROACTIVE,PRESENT_X;SONY,313;PRESENT_X;SONY,*,0.5764802098274231,,-
1470,Yes and it comes in a range of colors so if you want black or silver or red or white we can do that too,PROACTIVE,PRESENT_X;NIKON,314;PRESENT_X;NIKON,-,0.4163078308105469,,-
1998,it comes in a range of color it's quite stylish it's available in black and white and blue pink and red,PROACTIVE,PRESENT_X;NIKON,314;PRESENT_X;NIKON,-,0.4163078308105469,,-
141,this camera is perfect it comes in a range of colors it takes fantastic pictures it's really easy to use so you can focus on the photograph instead of all the ways that the camera can be set,PROACTIVE,PRESENT_X;NIKON,314;PRESENT_X;NIKON,-,0.4163078308105469,,-
1108,anytime come in anytime if you want to know more about it and we can show you the rest of the range,PROACTIVE,PRESENT_X;NIKON,314;PRESENT_X;NIKON,-,0.4163078308105469,,-
1485,It Comes in a range of colours comes in black silver white pink and red,PROACTIVE,PRESENT_X;NIKON,314;PRESENT_X;NIKON,*,0.4163078308105469,,-
2404,"because a lot of people also use this camera with family and friends and so forth, it's got some of those options that you've got in your mobile phone apps where you can brighten people's smiles clear up their eyes, change their hairdo before you post to Facebook",PROACTIVE,PRESENT_X;SONY,315;PRESENT_X;SONY,-,0.37445047497749329,,-
1710,"It's in the menu setting, and there are a dozen artistic effects you're probably familiar with from your mobile phone, picking up some of those ideas and putting them into a camera body",PROACTIVE,PRESENT_X;SONY,315;PRESENT_X;SONY,*,0.37445047497749329,,-
1817,"that's okay, this software that's package with this camera is quite effective, and I would say for most of our buyers they do that in the computer, if you want to share photos from this straight into Facebook with some artistic effects, then you have that option, and it's similar to the range of the effects you have on your mobile phone",PROACTIVE,PRESENT_X;SONY,315;PRESENT_X;SONY,-,0.37445047497749329,,-
1667,do you take many pictures with your mobile phone,PROACTIVE,PRESENT_X;SONY,315;PRESENT_X;SONY,-,0.37445047497749329,,-
871,okay you look forward to seeing you again thanks so much for your time,PROACTIVE,WAITING;NONE,316;WAITING;NONE,-,0.38954081340711944,,-
1227,thanks for your time,PROACTIVE,WAITING;NONE,316;WAITING;NONE,-,0.38954081340711944,,-
655,thanks for your time if you have any other questions later on come back anytime thank you,PROACTIVE,WAITING;NONE,316;WAITING;NONE,-,0.38954081340711944,,-
501,no problem any other questions come in anytime and we can have a chat thanks for your time ,PROACTIVE,WAITING;NONE,316;WAITING;NONE,-,0.38954081340711944,,-
510,anytime come in have a chat we can give me more information about the camera thanks for your time,PROACTIVE,WAITING;NONE,316;WAITING;NONE,-,0.38954081340711944,,-
1244,fantastic thanks a lot,PROACTIVE,WAITING;NONE,316;WAITING;NONE,-,0.38954081340711944,,-
2216,thanks for your time,PROACTIVE,WAITING;NONE,316;WAITING;NONE,*,0.38954081340711944,,-
2197,The normal shutter speeds still go up to 30 seconds and after that you do have a bulb mode so you can use extreme long exposures for any special effects you used to do it,PROACTIVE,PRESENT_X;CANON,317;PRESENT_X;CANON,-,0.31821255922317504,,-
422,This camera over here has full manual control of every function you can imagine the standard shutter speed runs up to 30 seconds and it has a bulb mode so if you want to take a twelve hour picture that's very easy to do as well,PROACTIVE,PRESENT_X;CANON,317;PRESENT_X;CANON,-,0.31821255922317504,,-
603,this has full manual settings anything you want to do with a camera you can do with this camera so you have a standard shutter speed up to 30 seconds but then you can go into bulb mode and the shutter can be open forever it's an infinite range,PROACTIVE,PRESENT_X;CANON,317;PRESENT_X;CANON,-,0.31821255922317504,,-
243,on a standard shutter speed exposure goes up to 30 seconds or longer than that you would need a timer and to go to bulb mode and then the exposure is indefinite,PROACTIVE,PRESENT_X;CANON,317;PRESENT_X;CANON,*,0.31821255922317504,,-
2429,"the shutter speed goes up to 30 seconds in a standard way, and the iso is 6400 with very little is so you'll protect the evidentiary aspect of the photographs you taking also it has a bulb mode so if you need to take extra long exposures ten minutes, or day or a week, you can do that with this camera",PROACTIVE,PRESENT_X;CANON,317;PRESENT_X;CANON,-,0.31821255922317504,,-
703,"for faster moving pictures, it will go up to one two thousandth of a second, depending on the effect you want to do and the kind of picture you are taking it will take a standard shutter speed of 30 seconds or even go to bulb mode, if you want to catch a bit of movement inside a very solid not moving Stadium at night",PROACTIVE,PRESENT_X;CANON,317;PRESENT_X;CANON,-,0.31821255922317504,,-
318,the normal exposures up to 30 seconds but it has a bulb mode so you can go forever,PROACTIVE,PRESENT_X;CANON,317;PRESENT_X;CANON,-,0.31821255922317504,,-
897,"the standard shutter speed is still set at 30 seconds for the slowest but it still has a bulb mode that works really well, so after 30 seconds you could go into bulb mode and  take out an exposure that's  infinitely long, so if you want to shoot a star trail or something for 5 or 6 hours this camera can do that",PROACTIVE,PRESENT_X;CANON,317;PRESENT_X;CANON,-,0.31821255922317504,,-
305,the standard shutter speed is 30 seconds and the iso goes up to 6400,PROACTIVE,PRESENT_X;CANON,317;PRESENT_X;CANON,-,0.31821255922317504,,-
2369,"for particular kinds of effects the sunset effects and so forth, you probably been taking it has an ISO of 6400 your basic shutter speed goes to 30 seconds but then you have a bulb mode so if you want to go for longer you can control it electronically that way",PROACTIVE,PRESENT_X;CANON,317;PRESENT_X;CANON,-,0.31821255922317504,,-
2338,"over here sitting in the middle is a camera with a lot of manual control and a good underwater housing, it takes interchangeable lenses, you can put manual lenses on it go in manual mode, fiddle with exposure the pictures are almost as good as a top end camera",PROACTIVE,FACE_TO_FACE;NONE,318;FACE_TO_FACE;NONE,-,0.38948431279924178,,-
2337,over here we have top end photojournalism camera that can be used in space that is often used underwater it's produced in glossy magazine level photos,PROACTIVE,FACE_TO_FACE;NONE,318;FACE_TO_FACE;NONE,*,0.38948431279924178,,-
2335,there are underwater housing available for all our cameras but let me explain the lab the shop to briefly,PROACTIVE,FACE_TO_FACE;NONE,318;FACE_TO_FACE;NONE,-,0.38948431279924178,,-
959,we've got it in purple black pink silver and red,PROACTIVE,PRESENT_X;NIKON,319;PRESENT_X;NIKON,-,0.5550963282585144,,-
3256,Yes it comes in five different colors purple red pink silver and black,PASSIVE,PRESENT_X;NIKON,319;PRESENT_X;NIKON,-,0.5550963282585144,,-
2329,black pink silver red and blue,PROACTIVE,PRESENT_X;NIKON,319;PRESENT_X;NIKON,-,0.5550963282585144,,-
4188,it comes in purple red pink silver and black,PASSIVE,PRESENT_X;NIKON,319;PRESENT_X;NIKON,*,0.5550963282585144,,-
4593,no it comes only in black,PASSIVE,PRESENT_X;CANON,31;PRESENT_X;CANON,-,0.33407601603755244,,-
1837,I am afraid it's only available in black,PROACTIVE,PRESENT_X;CANON,31;PRESENT_X;CANON,-,0.33407601603755244,,-
1791,you want the best,PROACTIVE,PRESENT_X;CANON,31;PRESENT_X;CANON,-,0.33407601603755244,,-
1680,Only the best,PROACTIVE,PRESENT_X;CANON,31;PRESENT_X;CANON,-,0.33407601603755244,,-
79,black black only,PROACTIVE,PRESENT_X;CANON,31;PRESENT_X;CANON,-,0.33407601603755244,,-
182,it's only black,PROACTIVE,PRESENT_X;CANON,31;PRESENT_X;CANON,*,0.33407601603755244,,-
3014,It comes only in black,PASSIVE,PRESENT_X;CANON,31;PRESENT_X;CANON,-,0.33407601603755244,,-
3797,it comes only in black,PASSIVE,PRESENT_X;CANON,31;PRESENT_X;CANON,-,0.33407601603755244,,-
1655,only,PROACTIVE,PRESENT_X;CANON,31;PRESENT_X;CANON,-,0.33407601603755244,,-
4634,Basically it has less preset modes it has 9 different preset modes,PASSIVE,PRESENT_X;SONY,320;PRESENT_X;SONY,-,0.41736667904972047,,-
3911,it does have 9 different preset mode including Beach mode snow mode night time so it's very good for traveling,PASSIVE,PRESENT_X;SONY,320;PRESENT_X;SONY,-,0.41736667904972047,,-
3523,it has 9 different preset mode but you can also adjust the settings manually,PASSIVE,PRESENT_X;SONY,320;PRESENT_X;SONY,*,0.41736667904972047,,-
3700,this one has 9 different preset mode but you can also control settings fully,PASSIVE,PRESENT_X;SONY,320;PRESENT_X;SONY,-,0.41736667904972047,,-
2850,yes it has 9 different preset modes and some artistic effect as well,PASSIVE,PRESENT_X;SONY,320;PRESENT_X;SONY,-,0.41736667904972047,,-
2794,yes it has 9 different preset mode so it's really easy to use and also it has manual settings,PASSIVE,PRESENT_X;SONY,320;PRESENT_X;SONY,-,0.41736667904972047,,-
2914,yes it has 9 different preset mode for automatic settings but you can also set it manually,PASSIVE,PRESENT_X;SONY,320;PRESENT_X;SONY,-,0.41736667904972047,,-
4130,"it has 9 different preset modes, beach mode or night settings and such",PASSIVE,PRESENT_X;SONY,320;PRESENT_X;SONY,-,0.41736667904972047,,-
3123,its comes in 9 different preset mode and it's different for each situation for instance for Beach mode and for night mode,PASSIVE,PRESENT_X;SONY,320;PRESENT_X;SONY,-,0.41736667904972047,,-
3048,"If you are an experienced user you can take a look at this one, because it has 9 different preset modes ",PASSIVE,PRESENT_X;SONY,320;PRESENT_X;SONY,-,0.41736667904972047,,-
3671,it comes also with 9 different piece at modes if you want to shoot without  adjusting settings,PASSIVE,PRESENT_X;SONY,320;PRESENT_X;SONY,-,0.41736667904972047,,-
1336,"because this camera has a full frame CMOS sensor and ISO 6400 which is quite high, it's great in low light conditions, it'll give you really clear picture in quite low light",PROACTIVE,PRESENT_X;CANON,321;PRESENT_X;CANON,-,0.3799390027552475,,-
2091,"it goes up to 6400, so it's really good in low light and with the CMOS sensor, a full-size CMOS sensor and a good sensitivity like that the nighttime pictures have really low noise very low noise, every crisp",PROACTIVE,PRESENT_X;CANON,321;PRESENT_X;CANON,-,0.3799390027552475,,-
1795,This is a full frame CMOS sensor so it's as big as the sensor get in  these regular DSLR's,PROACTIVE,PRESENT_X;CANON,321;PRESENT_X;CANON,-,0.3799390027552475,,-
1316,this is a full-frame CMOS sensor which is part of the reason it take such good pictures in low light,PROACTIVE,PRESENT_X;CANON,321;PRESENT_X;CANON,*,0.3799390027552475,,-
1398,it's a full frame CMOS sensor which is part of the reason that the high ISO 6400 the pictures got such low noise they're excellent quality,PROACTIVE,PRESENT_X;CANON,321;PRESENT_X;CANON,-,0.3799390027552475,,-
1423,"it has a full frame CMOS sensor that will allow you to take pictures in quite low light quite well, with an ISO 6400, also fully interchangeable lenses, and ta huge number of lenses available, also full manual settings, anything you want to set manually you can if you want the shutter open for two continuous days you can do that with this camera",PROACTIVE,PRESENT_X;CANON,321;PRESENT_X;CANON,-,0.3799390027552475,,-
2047,This is a full-frame CMOS sensor so it's got outstanding resolution and you have great performance in low light with full-size sensor and an ISO 6400,PROACTIVE,PRESENT_X;CANON,321;PRESENT_X;CANON,-,0.3799390027552475,,-
2257,it's full frame CMOS sensor and it has an ISO 6400 so its really good and crisp in quite low light,PROACTIVE,PRESENT_X;CANON,321;PRESENT_X;CANON,-,0.3799390027552475,,-
1830,"it has a full frame CMOS sensor which is the standard by which all others are judged, that is the gold standard of digital SLR ",PROACTIVE,PRESENT_X;CANON,321;PRESENT_X;CANON,-,0.3799390027552475,,-
1741,hey you looking at this for business use or,PROACTIVE,PRESENT_X;CANON,322;PRESENT_X;CANON,-,0.38960108492109513,,-
756,yes it's full frame and just another thing I want to check is this something your business is helping with or is it something you need to buy personally,PROACTIVE,PRESENT_X;CANON,322;PRESENT_X;CANON,-,0.38960108492109513,,-
1175,absolutely we also have deals on insurance and tax that help you make this an efficient business tool,PROACTIVE,PRESENT_X;CANON,322;PRESENT_X;CANON,*,0.38960108492109513,,-
2985,It has automatic settings so you don't have to adjust anything,PASSIVE,PRESENT_X;NIKON,323;PRESENT_X;NIKON,-,0.42743119928571915,,-
3266,the main differences this one doesn't come in a manual setting but it has more automatic settings,PASSIVE,PRESENT_X;NIKON,323;PRESENT_X;NIKON,-,0.42743119928571915,,-
3339,"this camera is very good for automatic settings only, but it doesn't have manual settings",PASSIVE,PRESENT_X;NIKON,323;PRESENT_X;NIKON,*,0.42743119928571915,,-
4813,I'm not sure about that we don't have any information,PASSIVE,PRESENT_X;NIKON,324;PRESENT_X;NIKON,-,0.55977056175470352,,-
4513,"I'm not sure how many megapixels the Sony have, we don't have information on that",PASSIVE,PRESENT_X;NIKON,324;PRESENT_X;NIKON,-,0.55977056175470352,,-
4897,I am not sure about that we don't have any information about that,PASSIVE,PRESENT_X;NIKON,324;PRESENT_X;NIKON,*,0.55977056175470352,,-
3481,we have no information about that,PASSIVE,PRESENT_X;NIKON,324;PRESENT_X;NIKON,-,0.55977056175470352,,-
1936,"Over here we have the Canon photojournalism camera, which is also very extensively used in fashion photography, it has a lot of science applications",PROACTIVE,PRESENT_X;CANON,325;PRESENT_X;CANON,*,0.53699108958244324,,-
1260,"we haven't talked in photojournalism camera it's four times the price of the camera I just showed you, it can do everything creatively you might want to do",PROACTIVE,PRESENT_X;CANON,325;PRESENT_X;CANON,-,0.53699108958244324,,-
4551,"Basically aside from the canon having a full frame camera you can also have multiple options are some of lenses for the Canon, also it comes with bulb mode to hold the exposure for a long time",PASSIVE,PRESENT_X;SONY,326;PRESENT_X;SONY,-,0.54765772819519043,,-
3649,we have another camera which has the same exposure level but it also comes in bulb mode,PASSIVE,PRESENT_X;SONY,326;PRESENT_X;SONY,*,0.54765772819519043,,-
697,"this camera has the one lens inside the camera body, and it's a 5 times optical zoom, would you like to take a picture with it?",PROACTIVE,PRESENT_X;NIKON,327;PRESENT_X;NIKON,-,0.35464656352996826,,-
1361,5 times and it's all set from inside the camera so there are no lenses that you have to change,PROACTIVE,PRESENT_X;NIKON,327;PRESENT_X;NIKON,*,0.35464656352996826,,-
1447,"it has a 5 times optical zoom so depending on how close or how far you are from the deer, it's very easy to frame up a nice picture",PROACTIVE,PRESENT_X;NIKON,327;PRESENT_X;NIKON,-,0.35464656352996826,,-
2310,it also has a 5 times zoom and a flip out screen so you can check your framing,PROACTIVE,PRESENT_X;NIKON,327;PRESENT_X;NIKON,-,0.35464656352996826,,-
786,"the Sony you can actually change lenses, so you can have as the kind of Zoom that you what have you just have to buy that different lens to the kit lens its own, This is a limited to the installed lens which is a 5 times optical zoom",PROACTIVE,PRESENT_X;NIKON,327;PRESENT_X;NIKON,-,0.35464656352996826,,-
1279,so pictures of family and friends and event maybe a few travel pictures,PROACTIVE,PRESENT_X;NIKON,328;PRESENT_X;NIKON,-,0.50040225187937415,,-
1440,Are you traveling with family or friends,PROACTIVE,PRESENT_X;NIKON,328;PRESENT_X;NIKON,-,0.50040225187937415,,-
1257,so you will be taking pictures of family and friends but also a lot of travel?,PROACTIVE,PRESENT_X;NIKON,328;PRESENT_X;NIKON,*,0.50040225187937415,,-
2578,so its more or less of family and friends is that right,PROACTIVE,PRESENT_X;CANON,329;PRESENT_X;CANON,-,0.26136787608265877,,-
1685,"Family and friends go to the beach, you don't go out of your way to be terribly creative in a sense",PROACTIVE,PRESENT_X;CANON,329;PRESENT_X;CANON,-,0.26136787608265877,,-
970,"do you take many social pictures as well, like that going out with friends or family, going to parties and conferences?",PROACTIVE,PRESENT_X;CANON,329;PRESENT_X;CANON,-,0.26136787608265877,,-
4,your family likes to travel a lot,PROACTIVE,PRESENT_X;CANON,329;PRESENT_X;CANON,-,0.26136787608265877,,-
800,"so going out with family and friends, colleagues, conferences, that sort of thing?",PROACTIVE,PRESENT_X;CANON,329;PRESENT_X;CANON,-,0.26136787608265877,,-
1759,"Do you know what your friend likes to do with cameras, do they just like to take happy pictures with friends or family, or you're shopping around for a fashion photographer",PROACTIVE,PRESENT_X;CANON,329;PRESENT_X;CANON,-,0.26136787608265877,,-
2209,"this camera is perfectly it's designed to work with family and friends you can give it to friends because its just point and shoots, very little to learn and you can use it straight away",PROACTIVE,PRESENT_X;CANON,329;PRESENT_X;CANON,-,0.26136787608265877,,-
1899,You like taking pictures of family and friends going out on picnics and to the beach,PROACTIVE,PRESENT_X;CANON,329;PRESENT_X;CANON,*,0.26136787608265877,,-
521,we have another camera over here that will take excellent photographs the quality is almost as good as that camera and there are some great settings,PROACTIVE,PRESENT_X;SONY,32;PRESENT_X;SONY,-,0.34123523533344269,,-
913,yeah it's an excellent camera the price,PROACTIVE,PRESENT_X;SONY,32;PRESENT_X;SONY,-,0.34123523533344269,,-
81,we have a camera that takes excellent pictures and equal to this camera much cheaper there are some compromises,PROACTIVE,PRESENT_X;SONY,32;PRESENT_X;SONY,*,0.34123523533344269,,-
1081,"if you like to take nice pictures and have that kind of professional results, this camera is fantastic it's only $550 including the lens but there are some compromises",PROACTIVE,PRESENT_X;SONY,32;PRESENT_X;SONY,-,0.34123523533344269,,-
3215,"no it's quite heavy, I can recommend you another camera",PASSIVE,PRESENT_X;NIKON,330;PRESENT_X;NIKON,-,0.52107635140419006,,-
2350,what you're looking at now is a high end photojournalism camera so not at all affordable and you can feel it weighs a full kilogram without a lens so it's very complicated to use I can show you a much simpler camera,PROACTIVE,PRESENT_X;NIKON,330;PRESENT_X;NIKON,*,0.52107635140419006,,-
1298,it's a great camera for the whole family and very easy to use,PROACTIVE,PRESENT_X;NIKON,331;PRESENT_X;NIKON,*,0.57965854555368423,,-
1287,it's the great camera for everybody in the family to use,PROACTIVE,PRESENT_X;NIKON,331;PRESENT_X;NIKON,-,0.57965854555368423,,-
1471,Yes it's a great camera for the whole family,PROACTIVE,PRESENT_X;NIKON,331;PRESENT_X;NIKON,-,0.57965854555368423,,-
2462,its only $68 and great camera for all the family anyone can use it,PROACTIVE,PRESENT_X;NIKON,331;PRESENT_X;NIKON,-,0.57965854555368423,,-
2558,Are they action pictures from the rock face,PROACTIVE,PRESENT_X;NIKON,332;PRESENT_X;NIKON,-,0.36741439998149872,,-
1441,what you do with your pictures to put them on the internet do you want to print them or enter the competition,PROACTIVE,PRESENT_X;NIKON,332;PRESENT_X;NIKON,-,0.36741439998149872,,-
601,could I ask how you use the photograph of the fireworks are they meant for print publication or are they in your interest,PROACTIVE,PRESENT_X;NIKON,332;PRESENT_X;NIKON,-,0.36741439998149872,,-
2130,can I ask how you're going to use the pictures like going on the internet or do you want to make prints,PROACTIVE,PRESENT_X;NIKON,332;PRESENT_X;NIKON,*,0.36741439998149872,,-
625,the shutter speed in a standard way opens up to 30 seconds but then it has a bulb setting so that you can keep the shutter open indefinitely,PROACTIVE,PRESENT_X;CANON,333;PRESENT_X;CANON,-,0.51470491290092468,,-
2145,basically the standard shutter speed goes up to30 seconds but then in bulb mode you can keep the shutter open for as long as you choose,PROACTIVE,PRESENT_X;CANON,333;PRESENT_X;CANON,*,0.51470491290092468,,-
1702,"the standard shutter speed goes up to 30 seconds with this camera, but it has a bulb so you can switch to that and keep the shutter open for as long as you like an hour, a week, a year",PROACTIVE,PRESENT_X;CANON,333;PRESENT_X;CANON,-,0.51470491290092468,,-
1318,"the standard exposure goes up to 30 seconds, but then it has a bulb mode so you need you can keep the shutter for as long as you want, hours or days",PROACTIVE,PRESENT_X;CANON,333;PRESENT_X;CANON,-,0.51470491290092468,,-
2090,"the standard shutter settings got to 30 seconds then this camera has a special setting called a bulb mode where you can keep the shutter open forever if you want so if you want to expose for a minute, a hour, a week, yeah that's fine just camera can do that",PROACTIVE,PRESENT_X;CANON,333;PRESENT_X;CANON,-,0.51470491290092468,,-
180,the standard shutter exposure settings go up to 30 seconds but then it has a bulb mode so you can stay open for as long as you want,PROACTIVE,PRESENT_X;CANON,333;PRESENT_X;CANON,-,0.51470491290092468,,-
201,on a standard shutter speeds it will go up to 30 seconds you can also change the bulb mode where you can keep the shutter open forever,PROACTIVE,PRESENT_X;CANON,333;PRESENT_X;CANON,-,0.51470491290092468,,-
939,"the normal shutter speed goes up to 30 seconds, if you wanted to go longer than that this camera has a bulb mode so you can keep the shutter open for as long as you choose",PROACTIVE,PRESENT_X;CANON,333;PRESENT_X;CANON,-,0.51470491290092468,,-
4034,"basically it's a top notch DSLR camera, you can control settings manually, it has full frame sensor and it has really good ISO level which is 6400",PASSIVE,PRESENT_X;CANON,334;PRESENT_X;CANON,-,0.49975164731343585,,-
3389,Yes it's a DSLR and a full frame camera,PASSIVE,PRESENT_X;CANON,334;PRESENT_X;CANON,-,0.49975164731343585,,-
3347,"this is a DSLR camera, it's fully manual settings, it has 6400 ISO and it's a full frame camera",PASSIVE,PRESENT_X;CANON,334;PRESENT_X;CANON,*,0.49975164731343585,,-
704,"they are not directly compatible, what we find as many people change their lens kits over to people who already have Nikon gears here and get up with new Canon lenses",PROACTIVE,PRESENT_X;CANON,335;PRESENT_X;CANON,-,0.40312614705827499,,-
1273,happy consisted of blazer and you can have a new stove it's quite expensive devotee alone is around $2000,PROACTIVE,PRESENT_X;CANON,335;PRESENT_X;CANON,*,0.40312614705827499,,-
639,they would still be compatible with the new Nikon body,PROACTIVE,PRESENT_X;CANON,335;PRESENT_X;CANON,-,0.40312614705827499,,-
2309,"it's a bit of an art isn't it, what we've got over here is the next step up from your mobile phone, it has a 20 megapixel sensor so the pictures will have more details in them, it also has a much bigger glass lens, so you won't be like this pair of glasses in front of the sensor, it's a much clearer crisper picture coming through pick it up take a few shots",PROACTIVE,PRESENT_X;NIKON,336;PRESENT_X;NIKON,-,0.50684489144219291,,-
2127,"the nikon over here is fantastic, it's actually the next step up from your mobile phone camera so if you're used to using that, it's direct competition now, picture quality is a lot better there's no lag when you push the shuttered, it happen straight away please pick it up and take some pictures",PROACTIVE,PRESENT_X;NIKON,336;PRESENT_X;NIKON,*,0.50684489144219291,,-
2266,"this camera is $68, it's fantastic with family and friends its like the next step up from your mobile phone fully point and shoot, please take a couple pictures with it",PROACTIVE,PRESENT_X;NIKON,336;PRESENT_X;NIKON,-,0.50684489144219291,,-
3358,for beginner user we have another camera I can show you to that,PASSIVE,PRESENT_X;SONY,337;PRESENT_X;SONY,-,0.6195504367351532,,-
3635,"I see so I can show you today, this one is very good for beginner photographer it comes in preset mode but it's also have manual settings",PASSIVE,PRESENT_X;SONY,337;PRESENT_X;SONY,*,0.6195504367351532,,-
1965,It weighs 470 grams so it's a little heavier than most point and shoot cameras but it's designed to take excellent quality photographs on long journeys,PROACTIVE,PRESENT_X;SONY,338;PRESENT_X;SONY,-,0.22648183423645643,,-
459,this corner of the Shelf in this camera he is designed to take photographs as good as top and cameras that thing that simple to use,PROACTIVE,PRESENT_X;SONY,338;PRESENT_X;SONY,*,0.22648183423645643,,-
1976,"It weighs 470 grams, about one and half pounds so it still feels heavy but mostly that's processing and some of the glasses in there, so while we call it mirrorless, it still has a lot of quite heavy components to guarantee the quality and the build and of the photograph",PROACTIVE,PRESENT_X;SONY,338;PRESENT_X;SONY,-,0.22648183423645643,,-
1664,"For the picture quality It's very light camera, this one is designs without all that the heavy glass inside the body, it's a mirrorless",PROACTIVE,PRESENT_X;SONY,338;PRESENT_X;SONY,-,0.22648183423645643,,-
634,this cameras designed to take top end style professional photographs but at a price so you're giving up some flexibility for that,PROACTIVE,PRESENT_X;SONY,338;PRESENT_X;SONY,-,0.22648183423645643,,-
2179,"it's only half a kilogram, and the saving is in the mirror and mirror mechanism because it has fewer parts inside but the electronics are such that it still looks like it's top end photograph",PROACTIVE,PRESENT_X;SONY,338;PRESENT_X;SONY,-,0.22648183423645643,,-
1708,"Hm that's tough, most wedding photographers would normally go with this camera over here, but you're not looking at making money as a wedding photographer?",PROACTIVE,PRESENT_X;SONY,338;PRESENT_X;SONY,-,0.22648183423645643,,-
4687,sure,PASSIVE,FACE_TO_FACE;NONE,339;FACE_TO_FACE;NONE,-,1.0,,-
