,SPEECH,SHOPKEEPER,SPATIAL_STATE,CLUSTER_ID,TYPICAL_VECTOR,INTRACLUSTER_DISTANCE,TSS,IS_BAD_CLUSTER
4552,The sensor size is a crop how does that compare to the full frame of the cannon,PASSIVE,PRESENT_X;SONY,375;PRESENT_X;SONY,*,0.7839733362197876,,-
2725,what is a synthesize,PASSIVE,PRESENT_X;CANON,376;PRESENT_X;CANON,-,0.66718339920043945,,-
2820,What is synthesizer of this camera,PASSIVE,PRESENT_X;CANON,376;PRESENT_X;CANON,-,0.66718339920043945,,-
2633,synthesize of this camera,PASSIVE,PRESENT_X;CANON,376;PRESENT_X;CANON,*,0.66718339920043945,,-
3204,I would like to know what are some of the special features found in camera,PASSIVE,PRESENT_X;SONY,377;PRESENT_X;SONY,-,0.42495656758546829,,-
3263,what man was the first special special feature for this camera,PASSIVE,PRESENT_X;SONY,377;PRESENT_X;SONY,*,0.42495656758546829,,-
714,yeah yeah can you tell me the special features of this camera such as light is over also like you know it's the size and also all the focus point,PROACTIVE,PRESENT_X;SONY,377;PRESENT_X;SONY,-,0.42495656758546829,,-
3365,I notice that there are many features about this miss any explain to me some of the special features,PASSIVE,PRESENT_X;SONY,377;PRESENT_X;SONY,-,0.42495656758546829,,-
3398,I'm looking for a good camera so I can take my photographs to adjust in photography,PASSIVE,PRESENT_X;SONY,378;PRESENT_X;SONY,-,0.25007431043518913,,-
131,I see so I can take good picture with these even though I don't have very extensive knowledge about photography,PROACTIVE,PRESENT_X;SONY,378;PRESENT_X;SONY,-,0.25007431043518913,,-
3205,I would like a good camera for me because I'm interested in photography so would you recommend this camera,PASSIVE,PRESENT_X;SONY,378;PRESENT_X;SONY,-,0.25007431043518913,,-
3843,and then if I want to develop my photography skills lie so I can change the manual setting them as if I want,PASSIVE,PRESENT_X;SONY,378;PRESENT_X;SONY,-,0.25007431043518913,,-
3708,okay thank you you've been very helpful I will go and talk to my boyfriend about this because they know about more about photography I may come back,PASSIVE,PRESENT_X;SONY,378;PRESENT_X;SONY,-,0.25007431043518913,,-
3816,okay that we could if I let us come into my family they don't know much about photography,PASSIVE,PRESENT_X;SONY,378;PRESENT_X;SONY,*,0.25007431043518913,,-
2118,no no i am looking for something less than $100 range,PROACTIVE,PRESENT_X;NIKON,379;PRESENT_X;NIKON,-,0.56911841034889221,,-
1857,its so so but the resolution is not good I'm looking for something with better megapixels,PROACTIVE,PRESENT_X;NIKON,379;PRESENT_X;NIKON,*,0.56911841034889221,,-
4518,I see and how far how much how high can you push the ISO,PASSIVE,PRESENT_X;SONY,37;PRESENT_X;SONY,-,0.29006951116025448,,-
1311,I see and what about the ISO,PROACTIVE,PRESENT_X;SONY,37;PRESENT_X;SONY,-,0.29006951116025448,,-
3073,and how about the and this is how much did you say,PASSIVE,PRESENT_X;SONY,37;PRESENT_X;SONY,-,0.29006951116025448,,-
4571,how much did you say this one was,PASSIVE,PRESENT_X;SONY,37;PRESENT_X;SONY,-,0.29006951116025448,,-
818,great under how about the ISO,PROACTIVE,PRESENT_X;SONY,37;PRESENT_X;SONY,-,0.29006951116025448,,-
4462,and how about the ISO,PASSIVE,PRESENT_X;SONY,37;PRESENT_X;SONY,*,0.29006951116025448,,-
104,so how high does the iso go,PROACTIVE,PRESENT_X;SONY,37;PRESENT_X;SONY,-,0.29006951116025448,,-
46,sounds good how high does the iso go,PROACTIVE,PRESENT_X;SONY,37;PRESENT_X;SONY,-,0.29006951116025448,,-
1831,ok also the iso rate,PROACTIVE,PRESENT_X;CANON,380;PRESENT_X;CANON,*,0.60200220346450806,,-
1335,can you tell me about the rate,PROACTIVE,PRESENT_X;CANON,380;PRESENT_X;CANON,-,0.60200220346450806,,-
2143,you make my old cameras like years old,PROACTIVE,PRESENT_X;CANON,381;PRESENT_X;CANON,-,0.5358506308661567,,-
4234,I'm looking to upgrade my old camera for one with a higher ISO,PASSIVE,PRESENT_X;CANON,381;PRESENT_X;CANON,*,0.5358506308661567,,-
892,oh yeah actually I've been looking at this one for quite some time it's a great upgrade from my old camera,PROACTIVE,PRESENT_X;CANON,381;PRESENT_X;CANON,-,0.5358506308661567,,-
1002,um yeah I used to go on forever but I don't want it anymore I want to latest model,PROACTIVE,PRESENT_X;CANON,382;PRESENT_X;CANON,-,0.30384539812803268,,-
1833,ok um do you have another camera by chance or,PROACTIVE,PRESENT_X;CANON,382;PRESENT_X;CANON,*,0.30384539812803268,,-
4336,I need to shoot baby pictures and um I'm looking for a camera that can easily do that,PASSIVE,PRESENT_X;CANON,382;PRESENT_X;CANON,-,0.30384539812803268,,-
842,um yeah it depends you know when I travel I like to take pictures of the scenes and everything,PROACTIVE,PRESENT_X;CANON,382;PRESENT_X;CANON,-,0.30384539812803268,,-
2077,oh my god I think it I think we should go back to the nikon one,PROACTIVE,PRESENT_X;SONY,383;PRESENT_X;SONY,-,0.47423925664689803,,-
3762,I just checked see the Nikon camera how much does a ton weigh,PASSIVE,PRESENT_X;SONY,383;PRESENT_X;SONY,*,0.47423925664689803,,-
783,I see I am also saw the Nikon camera how was it compared to this one,PROACTIVE,PRESENT_X;SONY,383;PRESENT_X;SONY,-,0.47423925664689803,,-
4615,how much does this phone way,PASSIVE,PRESENT_X;NIKON,384;PRESENT_X;NIKON,-,0.36386574804782867,,-
1293,what about the way this is a lighter is it heavy,PROACTIVE,PRESENT_X;NIKON,384;PRESENT_X;NIKON,-,0.36386574804782867,,-
4614,can we change the color in any other way,PASSIVE,PRESENT_X;NIKON,384;PRESENT_X;NIKON,-,0.36386574804782867,,-
1482,that's great we're by the way,PROACTIVE,PRESENT_X;NIKON,384;PRESENT_X;NIKON,*,0.36386574804782867,,-
3280,How much does this cost does it come with lens,PASSIVE,PRESENT_X;CANON,385;PRESENT_X;CANON,*,0.73863780498504639,,-
2297,what kind of lens sets does it come with,PROACTIVE,PRESENT_X;CANON,385;PRESENT_X;CANON,-,0.73863780498504639,,-
2959,$550 a little more expensive for my wife how many colors does it come in,PASSIVE,PRESENT_X;SONY,386;PRESENT_X;SONY,-,0.45320742577314377,,-
3171,$550 not bad for a camera how many colors does this come in,PASSIVE,PRESENT_X;SONY,386;PRESENT_X;SONY,*,0.45320742577314377,,-
3051,Okay $550 a little pricey for me you have anything cheaper,PASSIVE,PRESENT_X;SONY,386;PRESENT_X;SONY,-,0.45320742577314377,,-
3070,$550 that's not too bad how many colors does this come in,PASSIVE,PRESENT_X;SONY,386;PRESENT_X;SONY,-,0.45320742577314377,,-
510,that's a definite bonus huh oh thanks for your help I love all the thing,PROACTIVE,PRESENT_X;NIKON,387;PRESENT_X;NIKON,*,0.43773828612433541,,-
2621,huh,PASSIVE,PRESENT_X;NIKON,387;PRESENT_X;NIKON,-,0.43773828612433541,,-
3758,okay that's pretty good huh what other cameras do you have I'm looking for something that takes good quality photos but I don't really want to use the manual setting so much,PASSIVE,PRESENT_X;NIKON,387;PRESENT_X;NIKON,-,0.43773828612433541,,-
3593,how much does it cost,PASSIVE,PRESENT_X;SONY,388;PRESENT_X;SONY,-,0.67339361744162474,,-
4399,and how much does it cost,PASSIVE,PRESENT_X;SONY,388;PRESENT_X;SONY,-,0.67339361744162474,,-
231,how much does it cost,PROACTIVE,PRESENT_X;SONY,388;PRESENT_X;SONY,-,0.67339361744162474,,-
1431,how much does it cost this one,PROACTIVE,PRESENT_X;SONY,388;PRESENT_X;SONY,-,0.67339361744162474,,-
4705,how much does it cost,PASSIVE,PRESENT_X;SONY,388;PRESENT_X;SONY,*,0.67339361744162474,,-
4498,how much does it cost,PASSIVE,PRESENT_X;SONY,388;PRESENT_X;SONY,-,0.67339361744162474,,-
3994,yeah looks going to wait how much does it weigh,PASSIVE,PRESENT_X;SONY,388;PRESENT_X;SONY,-,0.67339361744162474,,-
3731,okay I guess I should make it a lot like so how much does it weigh,PASSIVE,PRESENT_X;SONY,388;PRESENT_X;SONY,-,0.67339361744162474,,-
4539,and how much does it weigh,PASSIVE,PRESENT_X;SONY,388;PRESENT_X;SONY,-,0.67339361744162474,,-
4417,how great and how much this phone cost,PASSIVE,PRESENT_X;SONY,389;PRESENT_X;SONY,-,0.82342993468046188,,-
3906,how much does this phone cost,PASSIVE,PRESENT_X;SONY,389;PRESENT_X;SONY,*,0.82342993468046188,,-
4637,how much does this phone cost,PASSIVE,PRESENT_X;SONY,389;PRESENT_X;SONY,-,0.82342993468046188,,-
3675,how much does this phone cost,PASSIVE,PRESENT_X;SONY,389;PRESENT_X;SONY,-,0.82342993468046188,,-
2058,This is something that I can I can take professional pictures but I don't want to take my big camera come over this week,PROACTIVE,PRESENT_X;SONY,38;PRESENT_X;SONY,-,0.25936595350503922,,-
1845,I'm trying to take pictures for a local newspaper,PROACTIVE,PRESENT_X;SONY,38;PRESENT_X;SONY,-,0.25936595350503922,,-
3759,recycler,PASSIVE,PRESENT_X;SONY,38;PRESENT_X;SONY,-,0.25936595350503922,,-
4764,why is the sony one better,PASSIVE,PRESENT_X;SONY,38;PRESENT_X;SONY,*,0.25936595350503922,,-
2835,is there any manual cameras,PASSIVE,PRESENT_X;SONY,390;PRESENT_X;SONY,*,0.61351821157667374,,-
2764,is this full manual camera,PASSIVE,PRESENT_X;SONY,390;PRESENT_X;SONY,-,0.61351821157667374,,-
2767,is there any other manual cameras,PASSIVE,PRESENT_X;SONY,390;PRESENT_X;SONY,-,0.61351821157667374,,-
1078,I'm just here looking at the new cameras at your home,PROACTIVE,FACE_TO_FACE;NONE,391;FACE_TO_FACE;NONE,-,0.34667179981867474,,-
1068,I came to look for a new camera,PROACTIVE,FACE_TO_FACE;NONE,391;FACE_TO_FACE;NONE,-,0.34667179981867474,,-
1025,I want to look at the new cameras that you have,PROACTIVE,FACE_TO_FACE;NONE,391;FACE_TO_FACE;NONE,*,0.34667179981867474,,-
1572,I'm looking to buy a new camera how loose affordable,PROACTIVE,FACE_TO_FACE;NONE,391;FACE_TO_FACE;NONE,-,0.34667179981867474,,-
1099,I'm looking for a new camera actually like a better than my phone,PROACTIVE,FACE_TO_FACE;NONE,391;FACE_TO_FACE;NONE,-,0.34667179981867474,,-
1046,I want to see your new camera the professional one,PROACTIVE,FACE_TO_FACE;NONE,391;FACE_TO_FACE;NONE,-,0.34667179981867474,,-
4497,do they have pet mode,PASSIVE,PRESENT_X;SONY,392;PRESENT_X;SONY,*,0.7985701858997345,,-
596,one of the thing  I used to adjust a lot of parameters like white balance and artistic modes what about this camera do they have it all right now how many modes do they have,PROACTIVE,PRESENT_X;SONY,392;PRESENT_X;SONY,-,0.7985701858997345,,-
4491,the optical zoom on this camera what is it,PASSIVE,WAITING;NONE,393;WAITING;NONE,-,0.60059109330177307,,-
4816,excuse me what does it mean by optical zoom,PASSIVE,WAITING;NONE,393;WAITING;NONE,*,0.60059109330177307,,-
571,okay just like question are there just one color or are there many colors,PROACTIVE,PRESENT_X;CANON,394;PRESENT_X;CANON,-,0.57894432544708252,,-
1209,where are I have a few questions,PROACTIVE,PRESENT_X;CANON,394;PRESENT_X;CANON,*,0.57894432544708252,,-
1343,I see and can you explain me more of the features on this camera,PROACTIVE,PRESENT_X;SONY,395;PRESENT_X;SONY,-,0.323271695110533,,-
1515,and can you please explain me about the features of this camera,PROACTIVE,PRESENT_X;SONY,395;PRESENT_X;SONY,*,0.323271695110533,,-
3506,I don't know much about cameras but I like to take it with me when I go traveling so can you recommend some of the features,PASSIVE,PRESENT_X;SONY,395;PRESENT_X;SONY,-,0.323271695110533,,-
257,show me the features of this camera,PROACTIVE,PRESENT_X;SONY,395;PRESENT_X;SONY,-,0.323271695110533,,-
1341,I see I can you please explain me more about the features on this camera,PROACTIVE,PRESENT_X;SONY,395;PRESENT_X;SONY,-,0.323271695110533,,-
2405,doesn't have a wireless feature,PROACTIVE,PRESENT_X;SONY,395;PRESENT_X;SONY,-,0.323271695110533,,-
357,general family snaps icon of thing,PROACTIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,*,0.2668804883956909,,-
572,okay thank you so much for you know who your detailed explanation of thing about it to you,PROACTIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.2668804883956909,,-
2365,I have an nikon but I've heard good things about canon,PROACTIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.2668804883956909,,-
779,recently I'm getting older and every time I go out with my family I don't want to bring what kind of thing you know it's also exposure so you have to know what kind of semi pro model,PROACTIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.2668804883956909,,-
800,actually just usual pics normal thing,PROACTIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.2668804883956909,,-
3053,okay that's the drawback okay and he comes here with optical zoom,PASSIVE,PRESENT_X;NIKON,397;PRESENT_X;NIKON,-,0.28855543392748872,,-
2026,what what is the what is the of the optical zoom how does it work how far can I zoom,PROACTIVE,PRESENT_X;NIKON,397;PRESENT_X;NIKON,-,0.28855543392748872,,-
2215,oh I'm sorry I forgot I forgot I forgot to ask you what's optical zoom,PROACTIVE,PRESENT_X;NIKON,397;PRESENT_X;NIKON,-,0.28855543392748872,,-
3757,okay and if I have an optical zoom,PASSIVE,PRESENT_X;NIKON,397;PRESENT_X;NIKON,*,0.28855543392748872,,-
663,you mention about optical zooms what does that mean can you explain to me,PROACTIVE,PRESENT_X;NIKON,397;PRESENT_X;NIKON,-,0.28855543392748872,,-
1149,okay an optical zoom what does this,PROACTIVE,PRESENT_X;NIKON,397;PRESENT_X;NIKON,-,0.28855543392748872,,-
352,okay can you tell me what optical zoom it has,PROACTIVE,PRESENT_X;NIKON,397;PRESENT_X;NIKON,-,0.28855543392748872,,-
744,how good is it for the optical zoom ,PROACTIVE,PRESENT_X;NIKON,397;PRESENT_X;NIKON,-,0.28855543392748872,,-
3155,Sharp Images High and optical zoom does that mean the lens comes out,PASSIVE,PRESENT_X;NIKON,397;PRESENT_X;NIKON,-,0.28855543392748872,,-
2638,does it have optical zoom,PASSIVE,PRESENT_X;NIKON,397;PRESENT_X;NIKON,-,0.28855543392748872,,-
3107,I see ok can the optical zoom what does that do,PASSIVE,PRESENT_X;NIKON,397;PRESENT_X;NIKON,-,0.28855543392748872,,-
4478,it looks a bit bigger how much more does this phone weigh compared to the nickel,PASSIVE,PRESENT_X;SONY,398;PRESENT_X;SONY,-,0.40189115206400555,,-
4522,is the sensor on this phone as big as the DSLR,PASSIVE,PRESENT_X;SONY,398;PRESENT_X;SONY,*,0.40189115206400555,,-
3885,how about the sun size of a little bit worried that it's smaller than a dslr how does the sensor compare,PASSIVE,PRESENT_X;SONY,398;PRESENT_X;SONY,-,0.40189115206400555,,-
354,that sounds great thanks you have,PROACTIVE,PRESENT_X;NIKON,399;PRESENT_X;NIKON,-,0.37699369589487713,,-
1493,with this camera I think I can take a great pictures,PROACTIVE,PRESENT_X;NIKON,399;PRESENT_X;NIKON,*,0.37699369589487713,,-
1367,this I think that is a great option I will ask him which day is free to come and try the camera before buying it,PROACTIVE,PRESENT_X;NIKON,399;PRESENT_X;NIKON,-,0.37699369589487713,,-
1421,this will be professional pictures,PROACTIVE,FACE_TO_FACE;NONE,39;FACE_TO_FACE;NONE,-,0.56584007210201692,,-
1537,yes it will be for photography,PROACTIVE,FACE_TO_FACE;NONE,39;FACE_TO_FACE;NONE,-,0.56584007210201692,,-
1510,this will be for art school,PROACTIVE,FACE_TO_FACE;NONE,39;FACE_TO_FACE;NONE,*,0.56584007210201692,,-
1163,yes I would I can I take a picture of you,PROACTIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,-,0.18253783550527361,,-
2924,can I take it easy pictures with this camera,PASSIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,-,0.18253783550527361,,-
1019,you can take a picture very quickly,PROACTIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,-,0.18253783550527361,,-
1161,okay so you can give it to anybody and they can take a picture of you,PROACTIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,-,0.18253783550527361,,-
1150,how much does it amplify the size of the picture,PROACTIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,-,0.18253783550527361,,-
2232,can i upload pictures to facebook with this camera,PROACTIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,-,0.18253783550527361,,-
4813,that's awesome say can you can you use it to take pictures underwater,PASSIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,-,0.18253783550527361,,-
1064,I'll get under you don't have to configure to try to take pictures,PROACTIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,-,0.18253783550527361,,-
1996,is it okay for me to take a picture,PROACTIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,*,0.18253783550527361,,-
2057,I am Going to have a tree but I want to take sunset pictures,PROACTIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,-,0.18253783550527361,,-
2018,oh I see let me take a picture of a beautiful lady,PROACTIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,-,0.18253783550527361,,-
2440,does it take good pictures outside,PROACTIVE,PRESENT_X;NIKON,3;PRESENT_X;NIKON,-,0.18253783550527361,,-
4167,what about this one,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,*,0.081439892778017234,,-
676,yeah maybe this is right for me,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
4080,is that the cheapest one,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
4349,yes I am,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
3600,thank you how is this the lightest that you have,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
1441,I am traveling by myself,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
329,this one sounds more economical,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
3631,I want to go get this one,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
116,who can you tell me more about this one,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
1060,how good is this one,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
2500,yes i think the red one,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
508,that sounds more like it,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
4323,can I see the black one.,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
3829,what colors does this one coming,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
2507,oh yes exactly but also I want to use it after too,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
3833,okay I'm happy with this one I'll take this one,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
577,yes I want to try it,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
3202,let me consider thank you,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
278,this this is good,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
728,pensive but you have cheaper than this this is the cheapest one,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
3385,okay I will consider this one,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
221,and this this one come in white,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
1230,well I'm not sure I quite know what I want to,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
731,looks nice doesn't match what I want how much is consumed you know I want to sue me in and zoom out,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
733,maybe this is what I want,PROACTIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
4281,can I see the red one,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
3923,what can I do with this,PASSIVE,PRESENT_X;NIKON,400;PRESENT_X;NIKON,-,0.081439892778017234,,-
2546,I do OK,PROACTIVE,PRESENT_X;SONY,401;PRESENT_X;SONY,-,0.33333333333333331,,-
815,yeah exactly that's what I'm thinking,PROACTIVE,PRESENT_X;SONY,401;PRESENT_X;SONY,-,0.33333333333333331,,-
1259,yes that will be very helpful,PROACTIVE,PRESENT_X;SONY,401;PRESENT_X;SONY,*,0.33333333333333331,,-
1544,yes i think 30 seconds should be enough,PROACTIVE,PRESENT_X;SONY,402;PRESENT_X;SONY,*,0.72980770468711853,,-
4397,what does 30 seconds of exposure mean,PASSIVE,PRESENT_X;SONY,402;PRESENT_X;SONY,-,0.72980770468711853,,-
4699,does he have any menu settings at all,PASSIVE,PRESENT_X;NIKON,403;PRESENT_X;NIKON,-,0.75583615899085999,,-
4665,okay and does it have any menu settings,PASSIVE,PRESENT_X;NIKON,403;PRESENT_X;NIKON,*,0.75583615899085999,,-
1270,oh that's great I'm looking for a camera that has this type of features,PROACTIVE,PRESENT_X;CANON,404;PRESENT_X;CANON,-,0.35603888034820558,,-
2603,um so what type of lens would you recommend for this type of photography,PROACTIVE,PRESENT_X;CANON,404;PRESENT_X;CANON,*,0.35603888034820558,,-
19,I see do you have anything in this type that's a little more reasonably priced,PROACTIVE,PRESENT_X;CANON,404;PRESENT_X;CANON,-,0.35603888034820558,,-
4839,what type of lenses does it take,PASSIVE,PRESENT_X;CANON,404;PRESENT_X;CANON,-,0.35603888034820558,,-
890,oh yeah all types of pictures of when I try to understand you know closest sceneries in Oakland,PROACTIVE,PRESENT_X;CANON,404;PRESENT_X;CANON,-,0.35603888034820558,,-
1899,I'm just trying to look for a camera just to take pictures but also a really high end camera,PROACTIVE,PRESENT_X;CANON,405;PRESENT_X;CANON,-,0.42602868874867755,,-
1743,I take high end fashion photography,PROACTIVE,PRESENT_X;CANON,405;PRESENT_X;CANON,-,0.42602868874867755,,-
1791,just any pictures but I just want a high quality camera just because,PROACTIVE,PRESENT_X;CANON,405;PRESENT_X;CANON,*,0.42602868874867755,,-
4852,yes I'd like have a look,PASSIVE,PRESENT_X;SONY,406;PRESENT_X;SONY,*,,,-
3320,I would like a good camera for traveling so is this good enough or do you have a better one,PASSIVE,PRESENT_X;NIKON,407;PRESENT_X;NIKON,-,0.26926957607269286,,-
1993,wow that's cheap really cheap but is it a good camera even though it's cheap,PROACTIVE,PRESENT_X;NIKON,407;PRESENT_X;NIKON,-,0.26926957607269286,,-
1061,actually it's not that it's also a good camera,PROACTIVE,PRESENT_X;NIKON,407;PRESENT_X;NIKON,*,0.26926957607269286,,-
95,that sounds pretty good like a really good camera,PROACTIVE,PRESENT_X;NIKON,407;PRESENT_X;NIKON,-,0.26926957607269286,,-
1185,Soundz Good even though if I'm focusing on something else,PROACTIVE,PRESENT_X;NIKON,407;PRESENT_X;NIKON,-,0.26926957607269286,,-
1645,wow what about the wait how how heavy is it,PROACTIVE,PRESENT_X;SONY,408;PRESENT_X;SONY,-,0.54075877368450165,,-
1964,ok ok what about the wait is it heavy,PROACTIVE,PRESENT_X;SONY,408;PRESENT_X;SONY,*,0.54075877368450165,,-
1410,ICN worry about the wait,PROACTIVE,PRESENT_X;SONY,408;PRESENT_X;SONY,-,0.54075877368450165,,-
1819,what about the wait is it light or is it heavy,PROACTIVE,PRESENT_X;SONY,408;PRESENT_X;SONY,-,0.54075877368450165,,-
3110,KENS5 D OK and how many colors does it come in,PASSIVE,PRESENT_X;CANON,409;PRESENT_X;CANON,-,0.85384641170501707,,-
3162,how many colors does it come in,PASSIVE,PRESENT_X;CANON,409;PRESENT_X;CANON,-,0.85384641170501707,,-
3132,yeah okay and how many colors does it come in,PASSIVE,PRESENT_X;CANON,409;PRESENT_X;CANON,-,0.85384641170501707,,-
3077,in how many colors does it come in,PASSIVE,PRESENT_X;CANON,409;PRESENT_X;CANON,*,0.85384641170501707,,-
79,how many colors does it come in,PROACTIVE,PRESENT_X;CANON,409;PRESENT_X;CANON,-,0.85384641170501707,,-
583,hello may I ask you something about camera,PROACTIVE,PRESENT_X;CANON,40;PRESENT_X;CANON,-,0.58452680706977844,,-
1174,may I have this to study at home and look around and compare,PROACTIVE,PRESENT_X;CANON,40;PRESENT_X;CANON,*,0.58452680706977844,,-
3131,so I'm looking for a high end digital camera but can you explain to me where which camera you've got which is high end,PASSIVE,PRESENT_X;NIKON,410;PRESENT_X;NIKON,-,0.44876307911343044,,-
1203,this is one of those new generation digital cameras,PROACTIVE,PRESENT_X;NIKON,410;PRESENT_X;NIKON,-,0.44876307911343044,,-
2929,okay okay digital camera no film but in ok,PASSIVE,PRESENT_X;NIKON,410;PRESENT_X;NIKON,*,0.44876307911343044,,-
2640,what is the size of this camera,PASSIVE,PRESENT_X;SONY,411;PRESENT_X;SONY,*,0.38848520649804008,,-
369,I see and La Senza size,PROACTIVE,PRESENT_X;SONY,411;PRESENT_X;SONY,-,0.38848520649804008,,-
3715,and how about to sensor size how does that compare to the other cameras,PASSIVE,PRESENT_X;SONY,411;PRESENT_X;SONY,-,0.38848520649804008,,-
4125,so is this camera any good,PASSIVE,WAITING;NONE,412;WAITING;NONE,*,0.62371119856834412,,-
4629,is this camera fully automatic,PASSIVE,WAITING;NONE,412;WAITING;NONE,-,0.62371119856834412,,-
365,I'm looking for a new camera today,PROACTIVE,PRESENT_X;NIKON,413;PRESENT_X;NIKON,-,0.78969693183898926,,-
1498,afternoon I'm looking for a new camera is it to use stylus and affordable,PROACTIVE,PRESENT_X;NIKON,413;PRESENT_X;NIKON,*,0.78969693183898926,,-
2140,I'm looking for a camera with interchange lenses like more professional and they have a camera but is broken but I want to buy the body,PROACTIVE,PRESENT_X;SONY,414;PRESENT_X;SONY,-,0.25024423334333634,,-
2165,Hi I'm looking for for homecoming I like to please bring your mobile but I'm sure that my lenses work this camera,PROACTIVE,PRESENT_X;SONY,414;PRESENT_X;SONY,-,0.25024423334333634,,-
4008,I don't need to have any lenses for this,PASSIVE,PRESENT_X;SONY,414;PRESENT_X;SONY,*,0.25024423334333634,,-
2455,are Sony lenses interchangeable with different makers,PROACTIVE,PRESENT_X;SONY,414;PRESENT_X;SONY,-,0.25024423334333634,,-
1032,very good and can I use also other lenses with it,PROACTIVE,PRESENT_X;SONY,414;PRESENT_X;SONY,-,0.25024423334333634,,-
2166,something that is. You know that I can use with my old lenses,PROACTIVE,PRESENT_X;SONY,414;PRESENT_X;SONY,-,0.25024423334333634,,-
2191,I'm looking for a professional camera but I don't I can see it in your ass already have something like with full professional camera,PROACTIVE,PRESENT_X;NIKON,415;PRESENT_X;NIKON,-,0.48553122414482963,,-
661,"actually no, I just use it for traveling I'm not that Professional",PROACTIVE,PRESENT_X;NIKON,415;PRESENT_X;NIKON,*,0.48553122414482963,,-
1509,I'm looking for a professional camera,PROACTIVE,PRESENT_X;NIKON,415;PRESENT_X;NIKON,-,0.48553122414482963,,-
311,I'm looking for a stylish lightweight camera,PROACTIVE,PRESENT_X;NIKON,416;PRESENT_X;NIKON,-,0.61942732334136963,,-
2736,it's filled with a lightweight,PASSIVE,PRESENT_X;NIKON,416;PRESENT_X;NIKON,*,0.61942732334136963,,-
4965,thank you for your help,PASSIVE,WAITING;NONE,417;WAITING;NONE,-,0.98462003469467163,,-
872,yeah thank you for your help,PROACTIVE,WAITING;NONE,417;WAITING;NONE,*,0.98462003469467163,,-
